index,r_schedule,g_schedule,b_schedule,orig_r_schedule,orig_g_schedule,orig_b_schedule,orig_config_idx,circuit_distance,collisions
1,"[1, 3, 2, 5, 4, 6]","[5, 1, 4, 3, 6, 2]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
2,"[1, 3, 2, 5, 4, 6]","[6, 1, 4, 3, 5, 2]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
3,"[1, 3, 2, 5, 4, 6]","[5, 2, 4, 3, 6, 1]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
4,"[1, 3, 2, 5, 4, 6]","[6, 2, 4, 3, 5, 1]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
5,"[1, 3, 2, 6, 4, 5]","[5, 1, 4, 3, 6, 2]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
6,"[1, 3, 2, 6, 4, 5]","[6, 1, 4, 3, 5, 2]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
7,"[1, 3, 2, 6, 4, 5]","[5, 2, 4, 3, 6, 1]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
8,"[1, 3, 2, 6, 4, 5]","[6, 2, 4, 3, 5, 1]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
9,"[2, 3, 1, 5, 4, 6]","[5, 1, 4, 3, 6, 2]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
10,"[2, 3, 1, 5, 4, 6]","[6, 1, 4, 3, 5, 2]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
11,"[2, 3, 1, 5, 4, 6]","[5, 2, 4, 3, 6, 1]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
12,"[2, 3, 1, 5, 4, 6]","[6, 2, 4, 3, 5, 1]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
13,"[2, 3, 1, 6, 4, 5]","[5, 1, 4, 3, 6, 2]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
14,"[2, 3, 1, 6, 4, 5]","[6, 1, 4, 3, 5, 2]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
15,"[2, 3, 1, 6, 4, 5]","[5, 2, 4, 3, 6, 1]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
16,"[2, 3, 1, 6, 4, 5]","[6, 2, 4, 3, 5, 1]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
17,"[6, 4, 5, 2, 3, 1]","[2, 6, 3, 4, 1, 5]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
18,"[6, 4, 5, 2, 3, 1]","[2, 5, 3, 4, 1, 6]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
19,"[6, 4, 5, 2, 3, 1]","[1, 6, 3, 4, 2, 5]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
20,"[6, 4, 5, 2, 3, 1]","[1, 5, 3, 4, 2, 6]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
21,"[5, 4, 6, 2, 3, 1]","[2, 6, 3, 4, 1, 5]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
22,"[5, 4, 6, 2, 3, 1]","[2, 5, 3, 4, 1, 6]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
23,"[5, 4, 6, 2, 3, 1]","[1, 6, 3, 4, 2, 5]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
24,"[5, 4, 6, 2, 3, 1]","[1, 5, 3, 4, 2, 6]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
25,"[6, 4, 5, 1, 3, 2]","[2, 6, 3, 4, 1, 5]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
26,"[6, 4, 5, 1, 3, 2]","[2, 5, 3, 4, 1, 6]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
27,"[6, 4, 5, 1, 3, 2]","[1, 6, 3, 4, 2, 5]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
28,"[6, 4, 5, 1, 3, 2]","[1, 5, 3, 4, 2, 6]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
29,"[5, 4, 6, 1, 3, 2]","[2, 6, 3, 4, 1, 5]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
30,"[5, 4, 6, 1, 3, 2]","[2, 5, 3, 4, 1, 6]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
31,"[5, 4, 6, 1, 3, 2]","[1, 6, 3, 4, 2, 5]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
32,"[5, 4, 6, 1, 3, 2]","[1, 5, 3, 4, 2, 6]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 3, 4, 1, 5]","[2, 5, 3, 6, 1, 4]",0,6,0
33,"[1, 3, 2, 5, 4, 6]","[5, 1, 3, 4, 6, 2]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
34,"[1, 3, 2, 5, 4, 6]","[6, 1, 3, 4, 5, 2]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
35,"[1, 3, 2, 5, 4, 6]","[5, 2, 3, 4, 6, 1]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
36,"[1, 3, 2, 5, 4, 6]","[6, 2, 3, 4, 5, 1]","[1, 5, 3, 6, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
37,"[1, 3, 2, 6, 4, 5]","[5, 1, 3, 4, 6, 2]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
38,"[1, 3, 2, 6, 4, 5]","[6, 1, 3, 4, 5, 2]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
39,"[1, 3, 2, 6, 4, 5]","[5, 2, 3, 4, 6, 1]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
40,"[1, 3, 2, 6, 4, 5]","[6, 2, 3, 4, 5, 1]","[1, 6, 3, 5, 2, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
41,"[2, 3, 1, 5, 4, 6]","[5, 1, 3, 4, 6, 2]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
42,"[2, 3, 1, 5, 4, 6]","[6, 1, 3, 4, 5, 2]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
43,"[2, 3, 1, 5, 4, 6]","[5, 2, 3, 4, 6, 1]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
44,"[2, 3, 1, 5, 4, 6]","[6, 2, 3, 4, 5, 1]","[2, 5, 3, 6, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
45,"[2, 3, 1, 6, 4, 5]","[5, 1, 3, 4, 6, 2]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
46,"[2, 3, 1, 6, 4, 5]","[6, 1, 3, 4, 5, 2]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
47,"[2, 3, 1, 6, 4, 5]","[5, 2, 3, 4, 6, 1]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
48,"[2, 3, 1, 6, 4, 5]","[6, 2, 3, 4, 5, 1]","[2, 6, 3, 5, 1, 4]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
49,"[6, 4, 5, 2, 3, 1]","[2, 6, 4, 3, 1, 5]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
50,"[6, 4, 5, 2, 3, 1]","[2, 5, 4, 3, 1, 6]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
51,"[6, 4, 5, 2, 3, 1]","[1, 6, 4, 3, 2, 5]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
52,"[6, 4, 5, 2, 3, 1]","[1, 5, 4, 3, 2, 6]","[6, 2, 4, 1, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
53,"[5, 4, 6, 2, 3, 1]","[2, 6, 4, 3, 1, 5]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
54,"[5, 4, 6, 2, 3, 1]","[2, 5, 4, 3, 1, 6]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
55,"[5, 4, 6, 2, 3, 1]","[1, 6, 4, 3, 2, 5]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
56,"[5, 4, 6, 2, 3, 1]","[1, 5, 4, 3, 2, 6]","[5, 2, 4, 1, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
57,"[6, 4, 5, 1, 3, 2]","[2, 6, 4, 3, 1, 5]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
58,"[6, 4, 5, 1, 3, 2]","[2, 5, 4, 3, 1, 6]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
59,"[6, 4, 5, 1, 3, 2]","[1, 6, 4, 3, 2, 5]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
60,"[6, 4, 5, 1, 3, 2]","[1, 5, 4, 3, 2, 6]","[6, 1, 4, 2, 5, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
61,"[5, 4, 6, 1, 3, 2]","[2, 6, 4, 3, 1, 5]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
62,"[5, 4, 6, 1, 3, 2]","[2, 5, 4, 3, 1, 6]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
63,"[5, 4, 6, 1, 3, 2]","[1, 6, 4, 3, 2, 5]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
64,"[5, 4, 6, 1, 3, 2]","[1, 5, 4, 3, 2, 6]","[5, 1, 4, 2, 6, 3]","[1, 3, 2, 5, 4, 6]","[2, 6, 4, 3, 1, 5]","[2, 5, 3, 6, 1, 4]",1,6,0
65,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
66,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
67,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
68,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
69,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
70,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
71,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
72,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
73,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
74,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
75,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
76,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
77,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[6, 2, 5, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
78,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[5, 2, 6, 1, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
79,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[6, 1, 5, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
80,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[5, 1, 6, 2, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
81,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
82,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
83,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
84,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
85,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
86,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
87,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
88,"[5, 3, 6, 2, 4, 1]","[3, 1, 6, 4, 5, 2]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
89,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
90,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
91,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
92,"[6, 3, 5, 1, 4, 2]","[3, 2, 5, 4, 6, 1]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
93,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[1, 5, 2, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
94,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[1, 6, 2, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
95,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[2, 5, 1, 6, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
96,"[5, 3, 6, 1, 4, 2]","[3, 2, 6, 4, 5, 1]","[2, 6, 1, 5, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 3, 4]",2,6,0
97,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
98,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
99,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
100,"[1, 4, 2, 5, 3, 6]","[4, 6, 2, 3, 1, 5]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
101,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
102,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
103,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
104,"[1, 4, 2, 6, 3, 5]","[4, 5, 2, 3, 1, 6]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
105,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
106,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
107,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
108,"[2, 4, 1, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
109,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[6, 2, 5, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
110,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[5, 2, 6, 1, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
111,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[6, 1, 5, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
112,"[2, 4, 1, 6, 3, 5]","[4, 5, 1, 3, 2, 6]","[5, 1, 6, 2, 3, 4]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
113,"[6, 3, 5, 2, 4, 1]","[3, 1, 5, 4, 6, 2]","[1, 5, 2, 6, 4, 3]","[1, 4, 2, 5, 3, 6]","[4, 6, 1, 3, 2, 5]","[1, 5, 2, 6, 4, 3]",3,6,0
